compra_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento_aplicado,total
485,8,6,2025-03-13,8,2679.83,0.0,21438.64
486,8,4,2025-03-13,2,3347.91,0.0,6695.82
487,8,33,2025-03-13,1,1315.52,0.0,1315.52
488,8,34,2025-03-17,6,3142.09,0.0,18852.54
489,8,10,2025-03-24,9,3110.69,0.0,27996.21
490,8,11,2025-03-29,1,1819.0,0.0,1819.0
491,8,29,2025-03-29,4,3781.17,0.0,15124.68
492,8,30,2025-03-29,3,3589.12,0.0,10767.36
493,8,38,2025-03-29,2,3370.91,0.0,6741.82
494,8,7,2025-04-13,4,198.41,0.0,793.64
495,8,29,2025-04-21,10,3836.47,391.34,38364.7
496,8,30,2025-04-21,1,5522.71,0.0,5522.71
497,8,18,2025-05-10,1,4818.48,0.0,4818.48
498,8,9,2025-05-10,4,1887.54,0.0,7550.16
499,8,38,2025-05-10,4,2871.83,0.0,11487.32
500,8,30,2025-05-10,8,5562.28,0.0,44498.24
501,8,16,2025-06-27,3,1276.14,0.0,3828.42
502,8,38,2025-06-27,2,3511.65,0.0,7023.3
503,8,28,2025-06-27,9,2113.49,0.0,19021.41
504,8,26,2025-07-05,9,245.39,0.0,2208.51
505,8,29,2025-07-05,1,2102.18,0.0,2102.18
506,8,13,2025-07-05,4,2281.4,0.0,9125.6
507,8,19,2025-07-09,8,614.3,0.0,4914.4
508,8,20,2025-07-09,8,1018.55,0.0,8148.4
509,8,32,2025-07-09,7,3530.99,0.0,24716.93
510,8,4,2025-07-09,5,2655.0,0.0,13275.0
511,8,31,2025-07-13,1,3382.39,0.0,3382.39
512,8,11,2025-07-13,6,3774.51,0.0,22647.06
513,8,1,2025-07-13,10,748.17,0.0,7481.7
514,8,14,2025-07-13,4,693.55,0.0,2774.2
515,8,23,2025-07-19,2,1725.08,0.0,3450.16
516,8,2,2025-07-19,2,1717.47,0.0,3434.94
517,8,14,2025-08-13,6,1210.57,0.0,7263.42
518,8,34,2025-08-13,9,4949.75,0.0,44547.75
519,8,23,2025-08-13,6,1771.29,0.0,10627.74
520,8,10,2025-08-14,10,4239.75,0.0,42397.5
521,8,6,2025-08-14,1,1826.0,0.0,1826.0
522,8,29,2025-08-14,9,1779.96,0.0,16019.64
523,8,23,2025-08-16,6,2277.23,0.0,13663.38
524,8,24,2025-08-31,8,3233.1,0.0,25864.8
525,8,35,2025-09-03,4,1488.97,0.0,5955.88
526,8,7,2025-09-03,9,246.41,0.0,2217.69
527,8,27,2025-09-06,1,5714.68,0.0,5714.68
528,8,29,2025-10-04,7,4124.27,0.0,28869.89
529,8,6,2025-10-04,7,2127.91,0.0,14895.37
530,8,6,2025-10-04,7,2610.65,0.0,18274.55
531,8,36,2025-10-04,4,674.39,147.24,2697.56
532,9,19,2025-01-17,7,458.83,0.0,3211.81
533,9,10,2025-01-30,5,1794.29,0.0,8971.45
534,9,34,2025-01-30,2,4509.81,0.0,9019.62
535,9,31,2025-01-30,2,3594.28,0.0,7188.56
536,9,16,2025-01-30,6,998.18,0.0,5989.08
537,9,7,2025-03-10,8,447.76,0.0,3582.08
538,9,25,2025-03-10,8,2966.18,0.0,23729.44
539,9,9,2025-03-23,1,1675.7,0.0,1675.7
540,9,26,2025-03-23,2,421.07,0.0,842.14
541,9,3,2025-03-31,5,1049.1,0.0,5245.5
542,9,7,2025-05-06,3,304.37,0.0,913.11
543,9,9,2025-05-06,3,1828.49,323.07,5485.47
544,9,3,2025-05-06,5,2347.44,0.0,11737.2
545,9,14,2025-05-30,5,998.6,0.0,4993.0
546,9,12,2025-05-30,2,2322.67,0.0,4645.34
547,9,16,2025-07-28,6,553.4,0.0,3320.4
548,9,27,2025-07-28,5,3083.41,0.0,15417.05
549,9,20,2025-08-08,1,933.11,0.0,933.11
550,9,26,2025-08-08,6,290.86,0.0,1745.16
551,9,9,2025-08-08,9,2684.21,0.0,24157.89
552,9,13,2025-08-08,7,1722.04,0.0,12054.28
553,9,38,2025-08-13,4,2230.46,282.13,8921.84
554,9,4,2025-08-13,7,3059.09,0.0,21413.63
555,9,30,2025-08-13,3,2275.4,0.0,6826.2
556,9,5,2025-08-13,7,788.99,127.99,5522.93
557,9,18,2025-10-25,1,2298.71,0.0,2298.71
558,10,3,2024-11-23,2,1310.77,0.0,2621.54
559,10,16,2024-12-28,9,1091.08,0.0,9819.72
560,10,32,2024-12-28,7,3196.44,0.0,22375.08
561,10,35,2024-12-28,2,1667.51,0.0,3335.02
562,10,38,2025-06-16,7,1391.59,0.0,9741.13
563,10,5,2025-07-07,3,915.18,0.0,2745.54
564,10,17,2025-07-07,5,1215.65,0.0,6078.25
565,10,38,2025-07-07,6,2604.79,0.0,15628.74
566,10,7,2025-07-16,6,337.04,0.0,2022.24
567,10,22,2025-07-16,7,1412.15,0.0,9885.05
568,10,26,2025-10-25,2,230.65,0.0,461.3
569,10,6,2025-10-25,6,1684.96,0.0,10109.76
570,11,33,2024-12-12,1,563.5,123.25,563.5
571,11,12,2024-12-12,7,1424.48,0.0,9971.36
572,11,30,2025-02-17,8,5537.91,0.0,44303.28
573,11,30,2025-08-07,2,5046.43,0.0,10092.86
574,11,34,2025-08-07,9,5281.02,0.0,47529.18
575,11,24,2025-08-10,9,3229.4,764.14,29064.6
576,11,19,2025-08-10,1,550.83,0.0,550.83
577,11,6,2025-09-09,4,2267.19,625.13,9068.76
578,11,8,2025-09-09,1,479.18,0.0,479.18
579,11,4,2025-09-09,2,2886.47,0.0,5772.94
580,11,35,2025-09-09,6,1057.43,0.0,6344.58
581,11,4,2025-09-16,1,2999.6,0.0,2999.6
582,11,10,2025-09-16,9,2656.37,0.0,23907.33
583,11,33,2025-09-27,7,1400.98,0.0,9806.86
584,11,29,2025-09-27,2,3572.45,0.0,7144.9
585,11,29,2025-09-27,6,2687.4,0.0,16124.4
586,12,38,2024-11-10,8,1828.51,0.0,14628.08
587,12,5,2024-11-10,4,803.89,100.65,3215.56
588,12,24,2024-11-10,9,3959.14,0.0,35632.26
589,12,25,2024-11-15,6,4149.01,0.0,24894.06
590,12,3,2024-11-15,4,1488.42,0.0,5953.68
591,12,5,2024-11-15,9,859.13,0.0,7732.17
592,12,27,2024-12-01,5,6054.46,0.0,30272.3
593,12,19,2024-12-01,6,602.32,0.0,3613.92
594,12,36,2024-12-01,3,633.68,0.0,1901.04
595,12,12,2024-12-30,8,2272.74,0.0,18181.92
596,12,15,2024-12-30,7,1960.22,0.0,13721.54
597,12,21,2025-01-03,3,562.71,0.0,1688.13
598,12,2,2025-01-03,3,3235.43,0.0,9706.29
599,12,27,2025-02-09,10,5361.58,0.0,53615.8
600,12,24,2025-02-09,4,3210.88,0.0,12843.52
601,12,5,2025-02-09,8,974.97,0.0,7799.76
602,12,5,2025-03-04,1,1010.83,0.0,1010.83
603,12,11,2025-03-05,8,4200.8,0.0,33606.4
604,12,33,2025-03-05,4,1115.94,0.0,4463.76
605,12,16,2025-03-05,2,856.84,0.0,1713.68
606,12,9,2025-04-19,4,3374.46,0.0,13497.84
607,12,4,2025-04-19,6,2216.77,0.0,13300.62
608,12,31,2025-04-19,6,4050.81,0.0,24304.86
609,12,25,2025-05-04,9,2412.79,0.0,21715.11
610,12,19,2025-05-17,7,314.16,68.51,2199.12
611,12,37,2025-05-17,3,1761.82,0.0,5285.46
612,12,17,2025-06-25,1,777.19,0.0,777.19
613,12,2,2025-06-25,8,1866.3,0.0,14930.4
614,12,25,2025-06-25,8,5316.14,0.0,42529.12
615,12,8,2025-06-25,6,561.73,0.0,3370.38
616,12,36,2025-07-03,6,848.96,0.0,5093.76
617,12,32,2025-07-03,1,1801.72,0.0,1801.72
618,12,22,2025-07-03,5,2721.85,0.0,13609.25
619,12,17,2025-07-03,3,1358.6,0.0,4075.8
620,12,33,2025-07-24,5,1424.84,0.0,7124.2
621,12,32,2025-07-24,7,2591.36,0.0,18139.52
622,12,35,2025-08-13,3,1631.1,0.0,4893.3
623,12,15,2025-08-13,3,1232.09,0.0,3696.27
624,12,37,2025-08-13,3,2166.24,0.0,6498.72
625,12,36,2025-08-14,4,569.34,0.0,2277.36
626,12,1,2025-08-14,4,1279.52,0.0,5118.08
627,12,15,2025-08-23,6,2111.67,0.0,12670.02
628,12,18,2025-08-23,5,3862.88,429.43,19314.4
629,13,21,2024-11-10,1,695.07,0.0,695.07
630,13,33,2024-11-14,3,784.78,0.0,2354.34
631,13,1,2024-11-14,9,1081.55,0.0,9733.95
632,13,15,2024-11-23,9,1784.97,0.0,16064.73
633,13,4,2024-11-23,3,3075.56,0.0,9226.68
634,13,2,2024-11-23,10,2277.7,0.0,22777.0
635,13,27,2024-11-23,8,3171.55,0.0,25372.4
636,13,26,2024-11-29,3,394.93,0.0,1184.79
637,13,26,2024-11-29,5,385.92,0.0,1929.6
638,13,31,2024-11-29,6,3085.3,704.21,18511.8
639,13,4,2024-12-19,3,3505.97,0.0,10517.91
640,13,20,2024-12-29,8,1573.04,0.0,12584.32
641,13,14,2025-01-04,6,1327.12,0.0,7962.72
642,13,33,2025-01-04,5,1334.24,0.0,6671.2
643,13,10,2025-01-04,3,3304.47,0.0,9913.41
644,13,31,2025-01-04,6,4759.09,768.12,28554.54
645,13,29,2025-01-09,10,2500.62,0.0,25006.2
646,13,18,2025-01-25,6,5409.98,0.0,32459.88
647,13,1,2025-01-25,10,1147.5,0.0,11475.0
648,13,15,2025-01-25,1,1926.2,0.0,1926.2
649,13,16,2025-01-25,6,695.63,0.0,4173.78
650,13,37,2025-01-27,10,1178.41,0.0,11784.1
651,13,12,2025-01-27,1,1172.45,0.0,1172.45
652,13,4,2025-01-27,9,1669.31,0.0,15023.79
653,13,9,2025-02-26,10,3846.47,0.0,38464.7
654,13,25,2025-02-26,6,5376.85,284.24,32261.1
655,13,26,2025-03-19,4,465.15,0.0,1860.6
656,13,23,2025-03-19,10,1483.71,0.0,14837.1
657,13,32,2025-04-12,10,2344.44,0.0,23444.4
658,13,37,2025-04-12,5,2318.42,0.0,11592.1
659,13,5,2025-04-15,4,542.46,0.0,2169.84
660,13,26,2025-05-24,7,342.8,0.0,2399.6
661,13,23,2025-05-24,5,2471.24,0.0,12356.2
662,13,27,2025-05-24,7,4813.29,0.0,33693.03
663,13,12,2025-07-15,3,1148.54,0.0,3445.62
664,13,9,2025-07-15,7,2192.95,0.0,15350.65
665,13,29,2025-07-29,8,3080.08,0.0,24640.64
666,13,6,2025-07-29,2,1978.43,0.0,3956.86
667,13,33,2025-07-29,7,1558.57,0.0,10909.99
668,13,22,2025-07-31,10,1754.46,0.0,17544.6
669,13,20,2025-07-31,5,1524.27,0.0,7621.35
670,13,8,2025-09-12,1,880.77,0.0,880.77
671,13,1,2025-09-16,2,1148.05,80.83,2296.1
672,13,18,2025-09-16,8,3031.18,0.0,24249.44
673,13,14,2025-09-18,6,967.02,0.0,5802.12
674,13,33,2025-10-07,7,1445.03,0.0,10115.21
675,13,18,2025-10-07,2,5203.27,0.0,10406.54
676,13,36,2025-10-07,1,910.86,0.0,910.86
677,13,38,2025-10-09,3,3465.06,0.0,10395.18
678,13,1,2025-10-09,8,1083.79,0.0,8670.32
679,14,7,2024-11-04,6,457.05,0.0,2742.3
680,14,22,2024-11-04,1,2522.11,0.0,2522.11
681,14,11,2024-11-04,8,2892.81,0.0,23142.48
682,14,22,2024-11-04,2,1435.05,0.0,2870.1
683,14,30,2024-11-28,8,2672.4,0.0,21379.2
684,14,36,2024-11-28,6,706.79,0.0,4240.74
685,14,14,2024-11-28,6,1067.14,0.0,6402.84
686,14,1,2024-11-28,7,698.59,0.0,4890.13
687,14,29,2024-12-04,3,2073.27,0.0,6219.81
688,14,8,2024-12-04,2,783.29,0.0,1566.58
689,14,31,2024-12-29,3,2393.81,0.0,7181.43
690,14,21,2024-12-29,3,593.76,0.0,1781.28
691,14,16,2025-01-07,9,1389.78,0.0,12508.02
692,14,25,2025-01-07,8,3874.7,1055.07,30997.6
693,14,32,2025-02-14,7,2117.44,0.0,14822.08
694,14,2,2025-02-14,10,3228.94,0.0,32289.4
695,14,6,2025-02-14,3,1973.04,0.0,5919.12
696,14,2,2025-02-24,9,3257.39,0.0,29316.51
697,14,14,2025-02-24,2,1390.21,0.0,2780.42
698,14,31,2025-02-24,10,4171.03,0.0,41710.3
699,14,30,2025-02-27,1,3570.12,0.0,3570.12
700,14,9,2025-02-27,7,3317.19,0.0,23220.33
701,14,23,2025-02-27,3,1829.16,0.0,5487.48
702,14,13,2025-03-20,10,3041.58,0.0,30415.8
703,14,37,2025-03-20,2,1694.67,0.0,3389.34
704,14,30,2025-03-20,2,2860.13,0.0,5720.26
705,14,26,2025-03-20,1,271.68,0.0,271.68
706,14,11,2025-04-05,1,2702.61,0.0,2702.61
707,14,37,2025-04-05,10,1130.46,0.0,11304.6
708,14,32,2025-04-05,4,3494.41,0.0,13977.64
709,14,13,2025-04-05,3,3104.68,0.0,9314.04
710,14,37,2025-04-17,10,1404.82,0.0,14048.2
711,14,25,2025-04-17,5,2499.18,0.0,12495.9
712,14,26,2025-04-19,4,205.84,0.0,823.36
713,14,38,2025-04-19,10,1719.08,0.0,17190.8
714,14,27,2025-04-19,10,3815.53,740.24,38155.3
715,14,37,2025-04-19,10,1459.88,0.0,14598.8
716,14,15,2025-04-26,3,1103.94,0.0,3311.82
717,14,24,2025-04-26,6,3813.68,0.0,22882.08
718,14,18,2025-04-26,8,4149.34,0.0,33194.72
719,14,31,2025-04-26,8,3057.31,0.0,24458.48
720,14,23,2025-05-01,2,1900.85,0.0,3801.7
721,14,25,2025-06-04,5,5535.16,0.0,27675.8
722,14,27,2025-06-04,2,3226.17,0.0,6452.34
723,14,27,2025-06-23,3,4743.18,0.0,14229.54
724,14,29,2025-06-23,9,3647.44,0.0,32826.96
725,14,4,2025-06-23,10,3731.1,0.0,37311.0
726,14,38,2025-06-28,1,3612.57,0.0,3612.57
727,14,10,2025-06-28,3,3373.86,831.47,10121.58
728,14,28,2025-06-28,1,3317.13,0.0,3317.13
729,14,14,2025-06-28,5,952.89,0.0,4764.45
730,14,35,2025-07-21,8,1373.47,0.0,10987.76
731,14,17,2025-07-21,6,1032.97,67.58,6197.82
732,14,29,2025-07-21,4,2901.57,0.0,11606.28
733,14,32,2025-08-04,9,3218.51,0.0,28966.59
734,14,19,2025-08-09,2,616.98,0.0,1233.96
735,14,16,2025-08-09,5,599.04,0.0,2995.2
736,14,34,2025-08-15,10,4810.6,0.0,48106.0
737,14,36,2025-08-15,8,1329.16,0.0,10633.28
738,14,31,2025-08-15,10,2848.17,0.0,28481.7
739,14,22,2025-08-15,6,3338.97,0.0,20033.82
740,14,3,2025-08-21,3,2349.68,0.0,7049.04
741,14,1,2025-08-24,3,1311.81,0.0,3935.43
742,14,12,2025-08-24,6,2314.55,0.0,13887.3
743,14,14,2025-08-24,6,539.33,0.0,3235.98
744,14,28,2025-09-07,6,2656.21,0.0,15937.26
745,14,1,2025-09-10,9,1618.31,0.0,14564.79
746,14,3,2025-09-20,10,1475.01,0.0,14750.1
747,15,2,2024-11-21,2,1644.89,0.0,3289.78
748,15,29,2024-11-21,9,3474.93,0.0,31274.37
749,15,13,2024-11-21,5,2467.67,0.0,12338.35
750,15,15,2024-12-16,3,1053.66,0.0,3160.98
751,15,37,2024-12-16,1,1325.28,0.0,1325.28
752,15,25,2024-12-16,9,4868.07,0.0,43812.63
753,15,16,2024-12-16,9,1024.11,0.0,9216.99
754,15,27,2025-02-16,8,3954.91,0.0,31639.28
755,15,22,2025-02-16,5,3621.46,0.0,18107.3
756,15,38,2025-02-16,9,3324.01,0.0,29916.09
757,15,29,2025-05-04,9,3831.65,0.0,34484.85
758,15,5,2025-05-04,4,564.96,0.0,2259.84
759,15,22,2025-05-04,3,3631.03,0.0,10893.09
760,15,19,2025-05-04,10,804.76,0.0,8047.6
761,15,8,2025-07-04,6,621.91,0.0,3731.46
762,15,15,2025-07-04,5,1394.53,0.0,6972.65
763,15,11,2025-07-04,8,4261.32,0.0,34090.56
764,15,6,2025-07-04,6,1418.5,0.0,8511.0
765,15,30,2025-10-23,8,5187.14,0.0,41497.12
766,15,28,2025-10-23,1,2158.58,0.0,2158.58
767,15,19,2025-10-23,9,391.53,0.0,3523.77
768,15,9,2025-10-23,9,2571.81,0.0,23146.29
769,16,19,2024-11-04,10,725.24,0.0,7252.4
770,16,29,2024-11-04,7,2547.67,0.0,17833.69
771,16,20,2024-11-04,9,1323.5,0.0,11911.5
772,16,16,2025-04-25,3,859.22,0.0,2577.66
773,16,29,2025-04-25,5,3337.72,0.0,16688.6
774,16,24,2025-05-19,1,4328.3,362.37,4328.3
775,16,31,2025-05-19,2,5002.74,0.0,10005.48
776,16,34,2025-05-19,10,4025.81,669.72,40258.1
777,16,30,2025-05-25,8,3395.45,0.0,27163.6
778,16,28,2025-06-08,2,3282.69,0.0,6565.38
779,16,17,2025-06-08,3,660.38,146.63,1981.14
780,16,14,2025-06-08,9,1022.02,0.0,9198.18
781,16,20,2025-07-29,10,712.85,0.0,7128.5
782,16,3,2025-07-29,3,917.98,0.0,2753.94
783,16,16,2025-07-29,4,664.94,0.0,2659.76
784,16,36,2025-07-29,1,819.16,234.41,819.16
785,16,26,2025-08-10,7,326.85,0.0,2287.95
786,16,5,2025-08-10,8,867.4,0.0,6939.2
787,16,14,2025-08-10,4,1106.5,0.0,4426.0
788,16,19,2025-08-10,1,387.22,0.0,387.22
789,16,7,2025-08-21,5,202.81,0.0,1014.05
790,16,12,2025-10-07,3,1939.2,547.82,5817.6
791,16,38,2025-10-07,1,3233.49,0.0,3233.49
792,16,15,2025-10-07,7,963.36,0.0,6743.52
793,16,26,2025-10-07,1,285.8,0.0,285.8
794,17,38,2024-11-05,4,3069.63,0.0,12278.52
795,17,11,2024-11-05,4,2051.88,0.0,8207.52
796,17,9,2024-11-08,5,2737.12,0.0,13685.6
797,17,26,2024-11-08,10,267.97,0.0,2679.7
798,17,4,2024-11-08,10,2635.15,0.0,26351.5
799,17,7,2024-11-16,9,196.59,62.7,1769.31
800,17,17,2024-11-16,1,1174.27,0.0,1174.27
801,17,31,2024-11-16,8,5913.58,0.0,47308.64
802,17,21,2024-11-19,5,580.58,0.0,2902.9
803,17,3,2024-11-19,4,992.12,0.0,3968.48
804,17,37,2024-11-19,6,2073.91,0.0,12443.46
805,17,25,2024-11-19,4,4531.49,0.0,18125.96
806,17,22,2024-11-30,1,2036.29,0.0,2036.29
807,17,38,2024-11-30,7,2307.45,0.0,16152.15
808,17,30,2024-12-06,2,3678.82,0.0,7357.64
809,17,34,2024-12-06,2,2124.03,0.0,4248.06
810,17,3,2024-12-07,1,1400.48,0.0,1400.48
811,17,1,2024-12-07,9,1146.08,351.74,10314.72
812,17,29,2024-12-07,1,3661.78,0.0,3661.78
813,17,28,2024-12-12,9,1682.74,0.0,15144.66
814,17,2,2024-12-12,6,2483.74,0.0,14902.44
815,17,13,2024-12-17,10,1915.58,0.0,19155.8
816,17,4,2024-12-23,7,2419.23,0.0,16934.61
817,17,25,2024-12-23,10,4520.14,0.0,45201.4
818,17,18,2024-12-23,8,2684.53,0.0,21476.24
819,17,5,2024-12-25,1,449.19,0.0,449.19
820,17,5,2024-12-25,6,770.33,0.0,4621.98
821,17,9,2024-12-25,10,4004.81,0.0,40048.1
822,17,21,2024-12-25,5,475.13,0.0,2375.65
823,17,30,2024-12-30,7,4849.44,0.0,33946.08
824,17,13,2024-12-30,7,1397.72,0.0,9784.04
825,17,9,2024-12-30,1,3729.88,0.0,3729.88
826,17,20,2025-01-08,9,842.39,47.47,7581.51
827,17,14,2025-01-11,10,1169.94,0.0,11699.4
828,17,20,2025-01-11,5,1586.9,0.0,7934.5
829,17,1,2025-01-11,5,1046.97,0.0,5234.85
830,17,7,2025-01-11,3,399.09,0.0,1197.27
831,17,27,2025-01-12,8,4318.85,575.46,34550.8
832,17,17,2025-01-15,1,590.24,0.0,590.24
833,17,13,2025-02-03,6,1880.9,0.0,11285.4
834,17,34,2025-02-03,7,3483.41,0.0,24383.87
835,17,15,2025-02-03,10,2133.71,0.0,21337.1
836,17,6,2025-02-09,5,2997.33,0.0,14986.65
837,17,38,2025-02-09,4,2114.74,0.0,8458.96
838,17,24,2025-02-12,8,1797.67,381.55,14381.36
839,17,23,2025-02-12,10,2121.26,0.0,21212.6
840,17,21,2025-02-12,4,582.43,0.0,2329.72
841,17,14,2025-02-12,1,992.46,0.0,992.46
842,17,15,2025-02-21,4,867.17,0.0,3468.68
843,17,23,2025-02-21,3,1190.92,0.0,3572.76
844,17,11,2025-02-21,4,3953.48,0.0,15813.92
845,17,38,2025-02-25,2,3431.3,0.0,6862.6
846,17,19,2025-03-02,8,858.57,0.0,6868.56
847,17,18,2025-03-03,3,2673.51,0.0,8020.53
848,17,31,2025-03-03,4,2834.85,0.0,11339.4
849,17,17,2025-03-06,3,814.77,0.0,2444.31
850,17,23,2025-03-06,5,1911.05,0.0,9555.25
851,17,20,2025-03-06,4,949.63,0.0,3798.52
852,17,15,2025-04-05,10,2028.21,0.0,20282.1
853,17,9,2025-04-05,10,3059.94,0.0,30599.4
854,17,35,2025-04-05,10,1580.88,0.0,15808.8
855,17,10,2025-04-05,7,2569.67,830.84,17987.69
856,17,32,2025-04-23,3,3983.69,0.0,11951.07
857,17,25,2025-04-23,7,5180.75,0.0,36265.25
858,17,1,2025-05-17,6,1601.41,0.0,9608.46
859,17,7,2025-05-24,2,209.38,0.0,418.76
860,17,4,2025-05-24,3,3725.91,0.0,11177.73
861,17,15,2025-05-24,9,1182.34,0.0,10641.06
862,17,33,2025-05-29,5,492.91,136.96,2464.55
863,17,23,2025-05-29,2,1687.68,0.0,3375.36
864,17,37,2025-05-29,4,2351.02,0.0,9404.08
865,17,8,2025-05-29,5,548.46,166.69,2742.3
866,17,20,2025-06-02,5,699.01,0.0,3495.05
867,17,34,2025-06-05,2,5425.4,0.0,10850.8
868,17,15,2025-07-13,4,813.15,0.0,3252.6
869,17,21,2025-07-13,7,792.44,0.0,5547.08
870,17,3,2025-07-13,3,1604.63,0.0,4813.89
871,17,15,2025-07-15,5,918.73,0.0,4593.65
872,17,13,2025-08-02,9,1726.19,0.0,15535.71
873,17,32,2025-08-02,8,1871.67,0.0,14973.36
874,17,20,2025-08-15,4,1348.55,0.0,5394.2
875,17,2,2025-08-15,4,2212.08,0.0,8848.32
876,17,5,2025-08-18,9,828.46,0.0,7456.14
877,17,20,2025-08-18,9,1525.11,0.0,13725.99
878,17,34,2025-08-28,3,5353.19,0.0,16059.57
879,17,15,2025-08-28,1,1446.0,0.0,1446.0
880,17,38,2025-08-28,3,1369.43,0.0,4108.29
881,17,33,2025-08-29,6,1273.28,0.0,7639.68
882,17,38,2025-08-29,8,3009.24,0.0,24073.92
883,17,24,2025-08-29,4,3300.33,0.0,13201.32
884,17,23,2025-10-16,7,1337.64,0.0,9363.48
885,17,34,2025-10-16,1,2648.14,0.0,2648.14
886,17,36,2025-10-22,1,832.45,0.0,832.45
887,18,32,2024-11-03,4,2962.12,397.9,11848.48
888,18,35,2024-11-03,4,2161.43,0.0,8645.72
889,18,19,2024-11-03,7,614.6,0.0,4302.2
890,18,19,2024-11-04,5,686.4,0.0,3432.0
891,18,27,2024-11-10,3,2333.58,0.0,7000.74
892,18,15,2024-11-10,3,2145.69,0.0,6437.07
893,18,2,2024-11-10,2,3815.01,0.0,7630.02
894,18,6,2024-12-04,4,1340.92,0.0,5363.68
895,18,13,2024-12-04,2,2806.6,0.0,5613.2
896,18,5,2024-12-04,5,998.23,0.0,4991.15
897,18,14,2024-12-09,7,1300.19,0.0,9101.33
898,18,20,2024-12-09,4,853.84,0.0,3415.36
899,18,14,2024-12-09,8,806.76,0.0,6454.08
900,18,34,2024-12-09,9,2241.65,0.0,20174.85
901,18,22,2024-12-23,6,3617.76,0.0,21706.56
902,18,35,2024-12-23,7,2166.37,0.0,15164.59
903,18,34,2024-12-29,4,4305.82,0.0,17223.28
904,18,5,2025-02-02,10,787.59,0.0,7875.9
905,18,5,2025-02-14,2,441.89,0.0,883.78
906,18,14,2025-02-14,6,1202.14,0.0,7212.84
907,18,22,2025-02-14,4,1537.96,162.79,6151.84
908,18,5,2025-02-14,3,823.73,0.0,2471.19
909,18,24,2025-02-16,9,3650.93,0.0,32858.37
910,18,33,2025-02-16,6,851.85,0.0,5111.1
911,18,32,2025-03-22,3,2493.69,0.0,7481.07
912,18,30,2025-04-11,8,4674.97,0.0,37399.76
913,18,9,2025-04-13,7,1626.75,520.92,11387.25
914,18,20,2025-04-26,6,1359.63,0.0,8157.78
915,18,10,2025-04-26,2,2814.56,426.64,5629.12
916,18,2,2025-04-26,1,2028.09,205.74,2028.09
917,18,7,2025-04-26,1,243.85,0.0,243.85
918,18,1,2025-05-08,5,1097.33,0.0,5486.65
919,18,20,2025-05-08,7,901.94,0.0,6313.58
920,18,29,2025-05-08,4,4243.89,0.0,16975.56
921,18,25,2025-05-10,3,5269.04,0.0,15807.12
922,18,25,2025-05-10,3,5663.05,0.0,16989.15
923,18,10,2025-05-10,9,4597.58,0.0,41378.22
924,18,34,2025-06-21,9,3548.17,0.0,31933.53
925,18,13,2025-06-21,10,1882.99,615.85,18829.9
926,18,19,2025-06-21,9,776.39,0.0,6987.51
927,18,30,2025-06-21,5,2755.29,0.0,13776.45
928,18,6,2025-08-09,4,1628.3,0.0,6513.2
929,18,8,2025-08-09,2,881.55,0.0,1763.1
930,18,14,2025-08-12,5,946.54,0.0,4732.7
931,18,37,2025-08-12,7,1708.14,0.0,11956.98
932,18,8,2025-08-12,10,848.5,0.0,8485.0
933,18,33,2025-08-12,4,913.29,0.0,3653.16
934,18,35,2025-09-08,8,1687.3,0.0,13498.4
935,18,6,2025-09-08,1,1474.75,0.0,1474.75
936,18,7,2025-09-12,2,441.5,0.0,883.0
937,18,36,2025-09-12,4,1090.75,0.0,4363.0
938,18,15,2025-09-12,5,1708.97,0.0,8544.85
939,18,35,2025-09-12,1,925.51,257.49,925.51
940,18,5,2025-09-17,8,1014.19,0.0,8113.52
941,18,2,2025-10-22,8,2418.17,0.0,19345.36
942,18,33,2025-10-23,2,881.8,221.87,1763.6
943,18,31,2025-10-23,6,5118.73,0.0,30712.38
944,18,25,2025-10-23,4,3832.32,0.0,15329.28
945,18,37,2025-10-23,1,1755.92,0.0,1755.92
946,19,18,2024-10-30,4,3141.42,0.0,12565.68
947,19,32,2024-10-30,10,3157.49,0.0,31574.9
948,19,29,2024-10-30,9,3793.17,0.0,34138.53
949,19,34,2024-11-23,6,3750.15,0.0,22500.9
950,19,13,2024-11-23,8,2772.65,0.0,22181.2
951,19,37,2024-11-23,9,1919.25,0.0,17273.25
952,19,37,2024-11-24,6,1144.5,60.58,6867.0
953,19,2,2024-11-24,5,3197.71,0.0,15988.55
954,19,3,2024-11-24,8,1597.51,0.0,12780.08
955,19,13,2024-12-07,7,2649.52,0.0,18546.64
956,19,22,2025-01-04,4,2345.07,0.0,9380.28
957,19,21,2025-01-04,1,632.23,0.0,632.23
958,19,25,2025-01-11,8,4871.74,0.0,38973.92
959,19,38,2025-01-11,2,2091.4,0.0,4182.8
960,19,36,2025-01-11,7,577.68,0.0,4043.76
961,19,11,2025-03-01,9,4113.74,0.0,37023.66
962,19,27,2025-03-03,2,3271.7,0.0,6543.4
963,19,12,2025-03-03,5,1352.88,0.0,6764.4
964,19,25,2025-03-03,1,4934.75,0.0,4934.75
965,19,12,2025-03-03,5,1246.13,283.13,6230.65
966,19,36,2025-03-05,9,1215.42,0.0,10938.78
967,19,15,2025-03-05,2,1458.9,0.0,2917.8
968,19,11,2025-03-05,9,2322.76,0.0,20904.84
969,19,34,2025-03-09,4,4898.35,0.0,19593.4
970,19,26,2025-06-07,6,229.37,0.0,1376.22
